Country latitude	longitude	distance_from_france	is_from_france	alim_ssssgrp_nom_fr	alim_ssgrp_nom_fr	alim_grp_nom_fr	Nb_scans	Nb_unique_scans
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	légumes crus	légumes	fruits, légumes, légumineuses et oléagineux	74	49.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	138	71.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	légumes séchés ou déshydratés	légumes	fruits, légumes, légumineuses et oléagineux	2535	1575.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	légumineuses fraîches	légumineuses	fruits, légumes, légumineuses et oléagineux	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	légumineuses sèches	légumineuses	fruits, légumes, légumineuses et oléagineux	14	9.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	nectars	boissons sans alcool	eaux et autres boissons	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	omelettes et autres ovoproduits	œufs	viandes, œufs, poissons et assimilés	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	plats de céréales/pâtes	plats composés	entrées et plats composés	103	72.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	plats de fromage	plats composés	entrées et plats composés	106	69.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	205	138.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	plats de poisson et féculents	plats composés	entrées et plats composés	2	2.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	plats de poisson sans garniture	plats composés	entrées et plats composés	28	16.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	pâtes, riz et céréales cuits	pâtes, riz et céréales	produits céréaliers	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	rillettes	charcuteries et assimilés	viandes, œufs, poissons et assimilés	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	sauces chaudes	sauces	aides culinaires et ingrédients divers	1	1.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	75	52.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	sauces sucrées	sauces	aides culinaires et ingrédients divers	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	substituts de charcuteries pour végétariens	charcuteries et assimilés	viandes, œufs, poissons et assimilés	0	0.0
Turkey	38.959759399999996	34.9249653	2806.552270707667	0	vins	boisson alcoolisées	eaux et autres boissons	0	0.0
Turks and Caicos Islands	21.7214683	-71.62017829999998	7040.936445626101	0	porc	viandes cuites	viandes, œufs, poissons et assimilés	11	3.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	0	0.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	boissons végétales	boissons sans alcool	eaux et autres boissons	47	21.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	café, thé, cacao etc. prêts à consommer	boissons sans alcool	eaux et autres boissons	49	32.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	légumes séchés ou déshydratés	légumes	fruits, légumes, légumineuses et oléagineux	2	1.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	26	17.0
Uganda	1.5333553999999998	32.2166578	5816.173774549888	0	substituts de charcuteries pour végétariens	charcuteries et assimilés	viandes, œufs, poissons et assimilés	45	31.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	Autre aides culinaires	aides culinaires	aides culinaires et ingrédients divers	1	1.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	Autre autres produits à base de viande	autres produits à base de viande	viandes, œufs, poissons et assimilés	4	2.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	Autre huiles et graisses végétales	huiles et graisses végétales	matières grasses	7	4.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	Autre produits sucrés	Autre produits sucrés	produits sucrés	2084	1214.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	boissons rafraîchissantes lactées	boissons sans alcool	eaux et autres boissons	15	6.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	boissons végétales	boissons sans alcool	eaux et autres boissons	76	53.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	15	12.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	jus	boissons sans alcool	eaux et autres boissons	4	3.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	2	1.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	légumes séchés ou déshydratés	légumes	fruits, légumes, légumineuses et oléagineux	3	2.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	0	0.0
Ukraine	49.4871968	31.2718321	2195.8914284138605	0	sauces condimentaires	sauces	aides culinaires et ingrédients divers	1	1.0
United Arab Emirates	24.0002488	53.999482900000004	5240.711367252189	0	Autre boisson alcoolisées	boisson alcoolisées	eaux et autres boissons	0	0.0
United Arab Emirates	24.0002488	53.999482900000004	5240.711367252189	0	fruits appertisés	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
United Arab Emirates	24.0002488	53.999482900000004	5240.711367252189	0	plats de légumes/légumineuses	plats composés	entrées et plats composés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre aides culinaires	aides culinaires	aides culinaires et ingrédients divers	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre aides culinaires et ingrédients pour végétariens	aides culinaires et ingrédients pour végétariens	aides culinaires et ingrédients divers	50	24.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre algues	algues	aides culinaires et ingrédients divers	6	2.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre aliments infantiles	Autre aliments infantiles	aliments infantiles	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre barres céréalières	barres céréalières	produits sucrés	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre beurres	beurres	matières grasses	10	9.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre biscuits apéritifs	biscuits apéritifs	produits céréaliers	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre biscuits sucrés	biscuits sucrés	produits sucrés	173	101.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre chocolats et produits à base de chocolat	chocolats et produits à base de chocolat	produits sucrés	1	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre confiseries non chocolatées	confiseries non chocolatées	produits sucrés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre céréales de petit-déjeuner	céréales de petit-déjeuner	produits sucrés	404	256.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre céréales et biscuits infantiles	céréales et biscuits infantiles	aliments infantiles	1	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre denrées destinées à une alimentation particulière	denrées destinées à une alimentation particulière	aides culinaires et ingrédients divers	54	36.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre eaux	eaux	eaux et autres boissons	1	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre entrées et plats composés	Autre entrées et plats composés	entrées et plats composés	24	17.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre feuilletées et autres entrées	feuilletées et autres entrées	entrées et plats composés	50	39.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre laits	laits	produits laitiers et assimilés	9	8.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre mollusques et crustacés crus	mollusques et crustacés crus	viandes, œufs, poissons et assimilés	87	52.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre pizzas, tartes et crêpes salées	pizzas, tartes et crêpes salées	entrées et plats composés	237	149.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre poissons crus	poissons crus	viandes, œufs, poissons et assimilés	37	24.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre pommes de terre et autres tubercules	pommes de terre et autres tubercules	fruits, légumes, légumineuses et oléagineux	58	39.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre produits céréaliers	Autre produits céréaliers	produits céréaliers	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre produits sucrés	Autre produits sucrés	produits sucrés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre produits à base de poissons et produits de la mer	produits à base de poissons et produits de la mer	viandes, œufs, poissons et assimilés	620	430.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre sandwichs	sandwichs	entrées et plats composés	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre sauces	sauces	aides culinaires et ingrédients divers	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre soupes	soupes	entrées et plats composés	2	2.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	Autre viennoiseries	viennoiseries	produits sucrés	70	46.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	autres fromages et spécialités	fromages et assimilés	produits laitiers et assimilés	5	4.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	autres viandes	viandes cuites	viandes, œufs, poissons et assimilés	42	26.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	bières et cidres	boisson alcoolisées	eaux et autres boissons	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	boissons rafraîchissantes lactées	boissons sans alcool	eaux et autres boissons	9	6.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	boissons rafraîchissantes sans alcool	boissons sans alcool	eaux et autres boissons	304	201.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	boissons végétales	boissons sans alcool	eaux et autres boissons	1739	1082.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	boissons à reconstituer	boissons sans alcool	eaux et autres boissons	37	17.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	desserts lactés	produits laitiers frais et assimilés	produits laitiers et assimilés	22	19.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	desserts végétaux	produits laitiers frais et assimilés	produits laitiers et assimilés	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	dinde	viandes cuites	viandes, œufs, poissons et assimilés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fromages blancs	produits laitiers frais et assimilés	produits laitiers et assimilés	91	52.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fromages à pâte molle	fromages et assimilés	produits laitiers et assimilés	11	8.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fromages à pâte persillée	fromages et assimilés	produits laitiers et assimilés	5	3.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fromages à pâte pressée	fromages et assimilés	produits laitiers et assimilés	9	5.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fruits appertisés	fruits	fruits, légumes, légumineuses et oléagineux	3	2.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fruits crus	fruits	fruits, légumes, légumineuses et oléagineux	337	231.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fruits et leurs produits de la Martinique	fruits	fruits, légumes, légumineuses et oléagineux	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fruits et leurs produits de la Réunion	fruits	fruits, légumes, légumineuses et oléagineux	628	406.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	fruits séchés	fruits	fruits, légumes, légumineuses et oléagineux	350	216.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	gibier	viandes cuites	viandes, œufs, poissons et assimilés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	herbes fraîches	herbes	aides culinaires et ingrédients divers	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	herbes séchées	herbes	aides culinaires et ingrédients divers	100	57.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	jambons cuits	charcuteries et assimilés	viandes, œufs, poissons et assimilés	0	0.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	jus	boissons sans alcool	eaux et autres boissons	13	8.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	laits autres que de vache	laits	produits laitiers et assimilés	5	4.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	laits de vache concentrés ou en poudre	laits	produits laitiers et assimilés	68	39.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	laits de vaches liquides (non concentrés)	laits	produits laitiers et assimilés	2	1.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	légumes crus	légumes	fruits, légumes, légumineuses et oléagineux	81	50.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	légumes et leurs produits de la Martinique	légumes	fruits, légumes, légumineuses et oléagineux	25	17.0
United Kingdom	54.70235450000001	-3.2765752999999997	971.8281541114262	0	légumes et leurs produits de la Réunion	légumes	fruits, légumes, légumineuses et oléagineux	2310	1493.0
